Removed Pin From Net: NetName=+12V Pin=C22-1
Removed Pin From Net: NetName=GND Pin=C22-2
Removed Pin From Net: NetName=+12V Pin=C23-1
Removed Pin From Net: NetName=GND Pin=C23-2
Removed Pin From Net: NetName=GND Pin=C24-1
Removed Pin From Net: NetName=GND Pin=C25-1
Removed Pin From Net: NetName=DVDD Pin=C25-2
Removed Pin From Net: NetName=+12V Pin=C26-2
Removed Pin From Net: NetName=+12V Pin=Q1-2
Removed Pin From Net: NetName=+12V Pin=Q1-11
Removed Pin From Net: NetName=+12V Pin=Q1-15
Removed Pin From Net: NetName=GND Pin=R16-1
Removed Pin From Net: NetName=+3V3 Pin=R17-2
Removed Pin From Net: NetName=GND Pin=R19-2
Removed Pin From Net: NetName=GND Pin=R20-1
Removed Pin From Net: NetName=GND Pin=R21-1
Removed Pin From Net: NetName=DVDD Pin=R22-2
Removed Pin From Net: NetName=DVDD Pin=R23-2
Removed Pin From Net: NetName=+12V Pin=U3-1
Removed Pin From Net: NetName=GND Pin=U3-5
Removed Pin From Net: NetName=DVDD Pin=U3-8
Removed Pin From Net: NetName=GND Pin=U3-16
Removed Pin From Net: NetName=GND Pin=U3-20
Removed Pin From Net: NetName=GND Pin=U3-25
Removed Member From Class: ClassName=[4]-Ethernet_PHY Member=R47
Removed Member From Class: ClassName=50OHM SINGLE-ENDED Member=NetR8_2
Removed Member From Class: ClassName=50OHM SINGLE-ENDED Member=NetR47_2
Change Component Designator: OldDesignator=C28 NewDesignator=C22
Change Component Designator: OldDesignator=R33 NewDesignator=R22
Change Component Designator: OldDesignator=R34 NewDesignator=R23
Change Component Designator: OldDesignator=R35 NewDesignator=R24
Change Component Designator: OldDesignator=R36 NewDesignator=R25
Change Component Designator: OldDesignator=R37 NewDesignator=R26
Change Component Designator: OldDesignator=R38 NewDesignator=R27
Change Component Designator: OldDesignator=R39 NewDesignator=R28
Change Component Designator: OldDesignator=R40 NewDesignator=R29
Change Component Designator: OldDesignator=R41 NewDesignator=R30
Change Component Designator: OldDesignator=R42 NewDesignator=R31
Change Component Designator: OldDesignator=R43 NewDesignator=R32
Change Component Designator: OldDesignator=R44 NewDesignator=R33
Change Component Designator: OldDesignator=R45 NewDesignator=R34
Change Component Designator: OldDesignator=R46 NewDesignator=R35
Change Component Designator: OldDesignator=R47 NewDesignator=R5
Change Component Designator: OldDesignator=U4 NewDesignator=U3
Change Component Designator: OldDesignator=U5 NewDesignator=U4
Change Component Designator: OldDesignator=U6 NewDesignator=U5
Change Component Designator: OldDesignator=U7 NewDesignator=U6
Change Component Designator: OldDesignator=U8 NewDesignator=U7
Change Component Designator: OldDesignator=U9 NewDesignator=U8
Change Component Designator: OldDesignator=U10 NewDesignator=U9
Change Component Designator: OldDesignator=U11 NewDesignator=U10
Add Component: Footprint Not Found 0479480001
Add Component: Footprint Not Found B3U-3000P
Add Component: Footprint Not Found CAP0402
Add Component: Footprint Not Found CAP0603
Add Component: Footprint Not Found CAP0402
Add Component: Footprint Not Found CAP0402
Add Component: Footprint Not Found CAP0402
Add Component: Footprint Not Found CAP0402
Add Component: Footprint Not Found CAP0402
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 1210
Add Component: Footprint Not Found Cap 1210
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found Cap 0402 HD
Add Component: Footprint Not Found c0603
Add Component: Footprint Not Found c0603
Add Component: Footprint Not Found c0603
Add Component: Footprint Not Found c0603
Add Component: Footprint Not Found c0603
Add Component: Footprint Not Found c0603
Add Component: Footprint Not Found c0603
Add Component: Footprint Not Found c0603
Add Component: Footprint Not Found c0603
Add Component: Footprint Not Found C0603
Add Component: Footprint Not Found C0603
Add Component: Footprint Not Found CAP0402
Add Component: Footprint Not Found CAP0603
Add Component: Footprint Not Found CAP0402
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Add Component: Footprint Not Found C0402-HIGH-DENSITY
Added Component: Designator=C146(CAP_0805)
Add component (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "GRM21BR61E106KA73K"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier-1"; Value = "Digikey"; VariantName = "[No Variations]"
Added Component: Designator=C147(CAP_0805)
Add component (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CC0805KRX7R8BB104"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier-1"; Value = "Digikey"; VariantName = "[No Variations]"
Added Component: Designator=C148(CAP_0805)
Add component (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "GRM21BR61E106KA73K"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier-1"; Value = "Digikey"; VariantName = "[No Variations]"
Added Component: Designator=C149(CAP_0805)
Add component (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CC0805KRX7R8BB104"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier-1"; Value = "Digikey"; VariantName = "[No Variations]"
Added Component: Designator=C150(CAP_0805)
Add component (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "GRM21BR61E106KA73K"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier-1"; Value = "Digikey"; VariantName = "[No Variations]"
Added Component: Designator=C151(CAP_0805)
Add component (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "GRM21BR61E106KA73K"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier-1"; Value = "Digikey"; VariantName = "[No Variations]"
Add Component: Footprint Not Found LED_4Pin_4213_RA_3215
Add Component: Footprint Not Found LED0603-IPC
Add Component: Footprint Not Found LED0603-IPC
Add Component: Footprint Not Found LED_0606_RGB_WURTH
Add Component: Footprint Not Found DIO_LXES11D_SMD
Add Component: Footprint Not Found DIO_LXES11D_SMD
Add Component: Footprint Not Found ESD8472_X3DFN2
Add Component: Footprint Not Found Fuse 1206
Add Component: Footprint Not Found RES0805
Add Component: Footprint Not Found RES0805
Add Component: Footprint Not Found NEO-7M/8M
Add Component: Footprint Not Found M25P40-VMN6TPB_SO8N
Add Component: Footprint Not Found HDR_1x2
Add Component: Footprint Not Found SMA_connector_board_edge_SM
Add Component: Footprint Not Found HDR-0.1P-3Pin-1Row-SMT
Add Component: Footprint Not Found S2B-PH-SM4-TB
Add Component: Footprint Not Found FPC_CONNECTOR_15pin_1-1734248-5
Add Component: Footprint Not Found FPC_CONNECTOR_15pin_1-1734248-5
Add Component: Footprint Not Found MICRO_SD_CARD_114-00841-68_v2
Add Component: Footprint Not Found USB-C - 16 Pin Mid Mount
Add Component: Footprint Not Found CON4_614004134726_TH
Add Component: Footprint Not Found CON4_614004134726_TH
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found L0402-Murata-WW-High-Density
Add Component: Footprint Not Found L1008
Add Component: Footprint Not Found Solderbridge-Short
Add Component: Footprint Not Found Solderbridge-Short
Add Component: Footprint Not Found Solderbridge-Open
Add Component: Footprint Not Found Solderbridge-Open
Add Component: Footprint Not Found Soket_Siyah_Yakup_4_Pin
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found RES 0402 HD
Add Component: Footprint Not Found C0603
Add Component: Footprint Not Found C0603
Add Component: Footprint Not Found C0603
Add Component: Footprint Not Found C0603
Add Component: Footprint Not Found C0603
Add Component: Footprint Not Found C0603
Add Component: Footprint Not Found c0603
Add Component: Footprint Not Found C0603
Add Component: Footprint Not Found C0603
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found RES0402
Add Component: Footprint Not Found R0402-HIGH-DENSITY
Add Component: Footprint Not Found R0402-HIGH-DENSITY
Add Component: Footprint Not Found R0402-HIGH-DENSITY
Add Component: Footprint Not Found R0402-HIGH-DENSITY
Add Component: Footprint Not Found R0402-HIGH-DENSITY
Add Component: Footprint Not Found R0402-HIGH-DENSITY
Add Component: Footprint Not Found R0402-HIGH-DENSITY
Add Component: Footprint Not Found R0402-HIGH-DENSITY
Add Component: Footprint Not Found R0402-HIGH-DENSITY
Add Component: Footprint Not Found R0402-HIGH-DENSITY
Add Component: Footprint Not Found R0402-HIGH-DENSITY
Add Component: Footprint Not Found R0402-HIGH-DENSITY
Add Component: Footprint Not Found RES_0603
Add Component: Footprint Not Found RES_0603
Add Component: Footprint Not Found RES 0201 HD
Add Component: Footprint Not Found EG1224
Add Component: Footprint Not Found TP12R
Add Component: Footprint Not Found TP12R
Add Component: Footprint Not Found TP12R
Add Component: Footprint Not Found TP12R
Add Component: Footprint Not Found TP12R
Add Component: Footprint Not Found TP12R
Add Component: Footprint Not Found TP12R
Add Component: Footprint Not Found TP12R
Add Component: Footprint Not Found TP12R
Add Component: Footprint Not Found TP12R
Add Component: Footprint Not Found TP12R
Added Component: Designator=TP12(HDR1X2)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add Component: Footprint Not Found ICG-20330
Add Component: Footprint Not Found ADXL345
Add Component: Footprint Not Found DFN0.65P-8Pin
Add Component: Footprint Not Found LTR-303ALS-01
Add Component: Footprint Not Found LIS3MDL
Add Component: Footprint Not Found QFN0.5P3x3-16Pin_W-Pad
Add Component: Footprint Not Found BQ27421
Add Component: Footprint Not Found DFN0.95P-6Pin_W-Pad
Add Component: Footprint Not Found TLP181
Add Component: Footprint Not Found LMR14203
Add Component: Footprint Not Found TLP181
Add Component: Footprint Not Found LMR14203
Add Component: Footprint Not Found TLP181
Add Component: Footprint Not Found TSSOP16_N
Add Component: Footprint Not Found TSSOP8
Add Component: Footprint Not Found QFN56
Add Component: Footprint Not Found SOT95P280X90-6N
Added Component: Designator=U28(SOT23-5)
Add component (AddParameter): Name = "Case/Package"; Value = "SOT-23-5"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Silergy Corp"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "SY6280AAC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier-1"; Value = "LCSC"; VariantName = "[No Variations]"
Add Component: Footprint Not Found SiT8008B
Add Pin To Net: Unknown Pin: Pin A1-2
Add Pin To Net: Unknown Pin: Pin C83-1
Add Pin To Net: Unknown Pin: Pin C84-1
Add Pin To Net: Unknown Pin: Pin C86-2
Add Pin To Net: Unknown Pin: Pin C87-2
Add Pin To Net: Unknown Pin: Pin C88-1
Add Pin To Net: Unknown Pin: Pin C89-2
Add Pin To Net: Unknown Pin: Pin C90-2
Add Pin To Net: Unknown Pin: Pin C91-2
Add Pin To Net: Unknown Pin: Pin C92-2
Add Pin To Net: Unknown Pin: Pin C93-2
Add Pin To Net: Unknown Pin: Pin C94-2
Add Pin To Net: Unknown Pin: Pin C95-2
Add Pin To Net: Unknown Pin: Pin C96-1
Add Pin To Net: Unknown Pin: Pin C97-2
Add Pin To Net: Unknown Pin: Pin C98-2
Add Pin To Net: Unknown Pin: Pin C99-1
Add Pin To Net: Unknown Pin: Pin C100-1
Add Pin To Net: Unknown Pin: Pin C101-1
Add Pin To Net: Unknown Pin: Pin C102-2
Add Pin To Net: Unknown Pin: Pin C103-2
Add Pin To Net: Unknown Pin: Pin C104-2
Add Pin To Net: Unknown Pin: Pin C105-2
Add Pin To Net: Unknown Pin: Pin C106-2
Add Pin To Net: Unknown Pin: Pin C107-2
Add Pin To Net: Unknown Pin: Pin C108-2
Add Pin To Net: Unknown Pin: Pin C109-2
Add Pin To Net: Unknown Pin: Pin C110-1
Add Pin To Net: Unknown Pin: Pin C111-1
Add Pin To Net: Unknown Pin: Pin C112-2
Add Pin To Net: Unknown Pin: Pin C113-2
Add Pin To Net: Unknown Pin: Pin C114-1
Add Pin To Net: Unknown Pin: Pin C115-1
Add Pin To Net: Unknown Pin: Pin C116-2
Add Pin To Net: Unknown Pin: Pin C117-2
Add Pin To Net: Unknown Pin: Pin C118-1
Add Pin To Net: Unknown Pin: Pin C119-1
Add Pin To Net: Unknown Pin: Pin C120-1
Add Pin To Net: Unknown Pin: Pin C122-1
Add Pin To Net: Unknown Pin: Pin C123-1
Add Pin To Net: Unknown Pin: Pin C125-1
Add Pin To Net: Unknown Pin: Pin C126-1
Add Pin To Net: Unknown Pin: Pin C129-2
Add Pin To Net: Unknown Pin: Pin C130-1
Add Pin To Net: Unknown Pin: Pin C131-2
Add Pin To Net: Unknown Pin: Pin C132-1
Add Pin To Net: Unknown Pin: Pin C133-1
Add Pin To Net: Unknown Pin: Pin C134-1
Add Pin To Net: Unknown Pin: Pin C134-2
Add Pin To Net: Unknown Pin: Pin C135-1
Add Pin To Net: Unknown Pin: Pin C135-2
Add Pin To Net: Unknown Pin: Pin C136-1
Add Pin To Net: Unknown Pin: Pin C136-2
Add Pin To Net: Unknown Pin: Pin C137-1
Add Pin To Net: Unknown Pin: Pin C137-2
Add Pin To Net: Unknown Pin: Pin C138-1
Add Pin To Net: Unknown Pin: Pin C138-2
Add Pin To Net: Unknown Pin: Pin C139-1
Add Pin To Net: Unknown Pin: Pin C139-2
Add Pin To Net: Unknown Pin: Pin C140-1
Add Pin To Net: Unknown Pin: Pin C140-2
Add Pin To Net: Unknown Pin: Pin C141-1
Add Pin To Net: Unknown Pin: Pin C141-2
Add Pin To Net: Unknown Pin: Pin C142-1
Add Pin To Net: Unknown Pin: Pin C144-1
Add Pin To Net: Unknown Pin: Pin C145-1
Add Pin To Net: Unknown Pin: Pin C145-2
Added Pin To Net: NetName=GND Pin=C146-1
Added Pin To Net: NetName=GND Pin=C147-1
Added Pin To Net: NetName=GND Pin=C148-1
Added Pin To Net: NetName=GND Pin=C149-1
Added Pin To Net: NetName=GND Pin=C150-1
Added Pin To Net: NetName=GND Pin=C151-1
Add Pin To Net: Unknown Pin: Pin D11-2
Add Pin To Net: Unknown Pin: Pin D12-A
Add Pin To Net: Unknown Pin: Pin D14-A
Add Pin To Net: Unknown Pin: Pin D15-3
Add Pin To Net: Unknown Pin: Pin D15-6
Add Pin To Net: Unknown Pin: Pin D16-3
Add Pin To Net: Unknown Pin: Pin D16-6
Add Pin To Net: Unknown Pin: Pin ESD1-2
Add Pin To Net: Unknown Pin: Pin IC1-10
Add Pin To Net: Unknown Pin: Pin IC1-12
Add Pin To Net: Unknown Pin: Pin IC1-13
Add Pin To Net: Unknown Pin: Pin IC1-24
Add Pin To Net: Unknown Pin: Pin IC2-4
Add Pin To Net: Unknown Pin: Pin J13-1
Add Pin To Net: Unknown Pin: Pin J14-2
Add Pin To Net: Unknown Pin: Pin J15-1
Add Pin To Net: Unknown Pin: Pin J16-2
Add Pin To Net: Unknown Pin: Pin J16-MH1
Add Pin To Net: Unknown Pin: Pin J17-1
Add Pin To Net: Unknown Pin: Pin J17-4
Add Pin To Net: Unknown Pin: Pin J17-7
Add Pin To Net: Unknown Pin: Pin J17-10
Add Pin To Net: Unknown Pin: Pin J17-13
Add Pin To Net: Unknown Pin: Pin J18-1
Add Pin To Net: Unknown Pin: Pin J18-4
Add Pin To Net: Unknown Pin: Pin J18-7
Add Pin To Net: Unknown Pin: Pin J18-10
Add Pin To Net: Unknown Pin: Pin J19-6
Add Pin To Net: Unknown Pin: Pin J19-12
Add Pin To Net: Unknown Pin: Pin J19-13
Add Pin To Net: Unknown Pin: Pin J20-A1
Add Pin To Net: Unknown Pin: Pin J20-A12
Add Pin To Net: Unknown Pin: Pin J20-B1
Add Pin To Net: Unknown Pin: Pin J20-B12
Add Pin To Net: Unknown Pin: Pin J20-S1
Add Pin To Net: Unknown Pin: Pin J20-S2
Add Pin To Net: Unknown Pin: Pin J20-S3
Add Pin To Net: Unknown Pin: Pin J20-S4
Add Pin To Net: Unknown Pin: Pin J21-4
Add Pin To Net: Unknown Pin: Pin J21-P1
Add Pin To Net: Unknown Pin: Pin J21-P2
Add Pin To Net: Unknown Pin: Pin J22-4
Add Pin To Net: Unknown Pin: Pin J22-P1
Add Pin To Net: Unknown Pin: Pin J22-P2
Add Pin To Net: Unknown Pin: Pin L3-2
Add Pin To Net: Unknown Pin: Pin R39-2
Add Pin To Net: Unknown Pin: Pin R42-1
Add Pin To Net: Unknown Pin: Pin R45-1
Add Pin To Net: Unknown Pin: Pin R54-1
Add Pin To Net: Unknown Pin: Pin R55-1
Add Pin To Net: Unknown Pin: Pin R58-1
Add Pin To Net: Unknown Pin: Pin R59-1
Add Pin To Net: Unknown Pin: Pin R60-1
Add Pin To Net: Unknown Pin: Pin R69-1
Add Pin To Net: Unknown Pin: Pin R80-2
Add Pin To Net: Unknown Pin: Pin R81-2
Add Pin To Net: Unknown Pin: Pin R82-1
Add Pin To Net: Unknown Pin: Pin R85-1
Add Pin To Net: Unknown Pin: Pin R86-1
Add Pin To Net: Unknown Pin: Pin R90-2
Add Pin To Net: Unknown Pin: Pin R91-1
Add Pin To Net: Unknown Pin: Pin R93-1
Add Pin To Net: Unknown Pin: Pin RT1-2
Add Pin To Net: Unknown Pin: Pin SW1-4
Add Pin To Net: Unknown Pin: Pin TP7-1
Add Pin To Net: Unknown Pin: Pin U11-4
Add Pin To Net: Unknown Pin: Pin U11-8
Add Pin To Net: Unknown Pin: Pin U11-9
Add Pin To Net: Unknown Pin: Pin U11-10
Add Pin To Net: Unknown Pin: Pin U11-11
Add Pin To Net: Unknown Pin: Pin U11-12
Add Pin To Net: Unknown Pin: Pin U11-13
